date,actual,prediction,error,abs_error,ape
2025-05-01,21.9921875,0.0,21.9921875,21.9921875,100.0
2025-05-02,20.91796875,24.833450317382812,-3.9154815673828125,3.9154815673828125,18.718268557422967
2025-05-03,20.4921875,0.0,20.4921875,20.4921875,100.0
2025-05-04,16.3203125,25.232208251953125,-8.911895751953125,8.911895751953125,54.606158748204884
2025-05-05,14.921875,19.136566162109375,-4.214691162109375,4.214691162109375,28.245050719895286
2025-05-06,10.0546875,19.50616455078125,-9.45147705078125,9.45147705078125,94.00070415695416
2025-05-07,10.64453125,43.721875,-33.07734375,33.07734375,310.7449541284403
