date,actual,prediction,error,abs_error,ape
2025-04-16,13.640625,12.787603378295898,0.8530216217041016,0.8530216217041016,6.253537661977377
2025-04-17,15.99609375,12.407355308532715,3.588738441467285,3.588738441467285,22.43509257669414
2025-04-18,20.17578125,19.27271270751953,0.9030685424804688,0.9030685424804688,4.476002843659245
2025-04-19,22.23046875,24.181318283081055,-1.9508495330810547,1.9508495330810547,8.775566341042875
2025-04-20,11.9765625,22.009410858154297,-10.032848358154297,10.032848358154297,83.77068426899869
2025-04-21,13.4609375,11.042546272277832,2.418391227722168,2.418391227722168,17.965994030669616
2025-04-22,11.8984375,12.776049613952637,-0.8776121139526367,0.8776121139526367,7.375860182924327
2025-04-23,16.4921875,14.754838943481445,1.7373485565185547,1.7373485565185547,10.534373057052344
2025-04-24,15.3671875,13.788012504577637,1.5791749954223633,1.5791749954223633,10.27627856705961
2025-04-25,15.66015625,18.86385726928711,-3.2037010192871094,3.2037010192871094,20.457656795647296
2025-04-26,21.859375,21.787771224975586,0.07160377502441406,0.07160377502441406,0.32756551833899217
2025-04-27,20.3125,24.006284713745117,-3.693784713745117,3.693784713745117,18.184786283052883
2025-04-28,14.96875,12.314558982849121,2.654191017150879,2.654191017150879,17.731547504974557
2025-04-29,15.859375,10.780409812927246,5.078965187072754,5.078965187072754,32.02500216479372
2025-04-30,28.22265625,12.767906188964844,15.454750061035156,15.454750061035156,54.760083261245676
2025-05-01,21.9921875,14.704758644104004,7.287428855895996,7.287428855895996,33.13644382077043
2025-05-02,20.91796875,23.092308044433594,-2.1743392944335938,2.1743392944335938,10.394600548552754
2025-05-03,20.4921875,23.939565658569336,-3.447378158569336,3.447378158569336,16.822889984631146
2025-05-04,16.3203125,22.559019088745117,-6.238706588745117,6.238706588745117,38.22663682907492
2025-05-05,14.921875,11.269484519958496,3.652390480041504,3.652390480041504,24.476752955251964
2025-05-06,10.0546875,14.629877090454102,-4.575189590454102,4.575189590454102,45.503051093871406
2025-05-07,10.64453125,12.14936637878418,-1.5048351287841797,1.5048351287841797,14.137166714449542
2025-05-08,16.6484375,11.429375648498535,5.219061851501465,5.219061851501465,31.348658704466796
2025-05-09,14.73828125,20.471237182617188,-5.7329559326171875,5.7329559326171875,38.898402299231385
2025-05-10,22.3515625,24.399534225463867,-2.047971725463867,2.047971725463867,9.16254389581877
2025-05-11,21.41015625,25.213167190551758,-3.803010940551758,3.803010940551758,17.762649165868456
2025-05-12,13.95703125,14.261184692382812,-0.3041534423828125,0.3041534423828125,2.1792130212706406
2025-05-13,11.1953125,10.985116004943848,0.21019649505615234,0.21019649505615234,1.8775402210179692
2025-05-14,11.15234375,12.783795356750488,-1.6314516067504883,1.6314516067504883,14.628777979969351
2025-05-15,14.74609375,12.08290958404541,2.66318416595459,2.66318416595459,18.060268781043046
