date,actual,prediction,error,abs_error,ape
2025-05-16,18.07421875,16.861028807907417,1.2131899420925834,1.2131899420925834,6.71226767183275
2025-05-17,18.09375,20.411671591350025,-2.317921591350025,2.317921591350025,12.810620193989774
2025-05-18,17.8125,18.287847766754293,-0.47534776675429313,0.47534776675429313,2.6686190414276103
2025-05-19,10.21484375,14.048405095601542,-3.8335613456015416,3.8335613456015416,37.529319482753145
2025-05-20,12.2578125,12.972533278520718,-0.7147207785207179,0.7147207785207179,5.83073675275028
2025-05-21,10.76171875,13.767232729973863,-3.0055139799738626,3.0055139799738626,27.92782500447582
2025-05-22,12.37109375,14.902499520182408,-2.531405770182408,2.531405770182408,20.46226325123765
2025-05-23,11.80078125,16.565402847765206,-4.764621597765206,4.764621597765206,40.37547596914574
2025-05-24,16.109375,20.859665488843707,-4.7502904888437065,4.7502904888437065,29.48773921299682
2025-05-25,15.21484375,19.115630739553286,-3.9007869895532856,3.9007869895532856,25.63803515598565
2025-05-26,14.57421875,14.28604003933407,0.2881787106659299,0.2881787106659299,1.9773184114306637
2025-05-27,10.80859375,13.37870281231665,-2.57010906231665,2.57010906231665,23.778385253092242
2025-05-28,7.69921875,14.299420672965272,-6.600201922965272,6.600201922965272,85.72560589949822
2025-05-29,12.7890625,15.152403356585282,-2.363340856585282,2.363340856585282,18.47939093725816
2025-05-30,13.609375,17.12607462008379,-3.5166996200837914,3.5166996200837914,25.84027275377298
2025-05-31,16.671875,20.406441354811527,-3.734566354811527,3.734566354811527,22.400398004492757
2025-06-01,17.265625,19.295136231338912,-2.029511231338912,2.029511231338912,11.754635186035326
2025-06-02,11.390625,14.22257294920574,-2.8319479492057393,2.8319479492057393,24.862094478623774
2025-06-03,11.7265625,13.34885635735554,-1.6222938573555403,1.6222938573555403,13.83435134853492
2025-06-04,11.234375,14.1936748358722,-2.9592998358721996,2.9592998358721996,26.341472808876325
2025-06-05,10.44921875,14.792575012043402,-4.343356262043402,4.343356262043402,41.566325348901344
2025-06-06,13.23046875,17.11148265025692,-3.881013900256921,3.881013900256921,29.333910790250123
2025-06-07,17.609375,21.052835123076147,-3.4434601230761466,3.4434601230761466,19.554698125720797
2025-06-08,15.859375,19.805652419713702,-3.9462774197137023,3.9462774197137023,24.88293151346571
2025-06-09,11.43359375,14.500832994256296,-3.067239244256296,3.067239244256296,26.826554374089913
2025-06-10,9.70703125,13.424489968805386,-3.7174587188053856,3.7174587188053856,38.29655662028888
2025-06-11,11.69921875,14.194484517719573,-2.495265767719573,2.495265767719573,21.32848202124243
2025-06-12,11.1328125,14.940352010431988,-3.8075395104319885,3.8075395104319885,34.20105665510839
2025-06-13,12.66796875,17.24397870098505,-4.57600995098505,4.57600995098505,36.12268108085639
2025-06-14,17.33203125,21.121238896095907,-3.7892076460959068,3.7892076460959068,21.862455654734102
