date,actual,prediction,error,abs_error,ape
2025-05-16,18.07421875,16.418886184692383,1.6553325653076172,1.6553325653076172,9.158528997595635
2025-05-17,18.09375,22.11751365661621,-4.023763656616211,4.023763656616211,22.238417445892704
2025-05-18,17.8125,18.79132080078125,-0.97882080078125,0.97882080078125,5.495134320175438
2025-05-19,10.21484375,13.903460502624512,-3.6886167526245117,3.6886167526245117,36.110359031429255
2025-05-20,12.2578125,11.133088111877441,1.1247243881225586,1.1247243881225586,9.175571808775494
2025-05-21,10.76171875,11.997140884399414,-1.235422134399414,1.235422134399414,11.47978462454628
2025-05-22,12.37109375,14.431241035461426,-2.060147285461426,2.060147285461426,16.652911432842597
2025-05-23,11.80078125,15.77221965789795,-3.971438407897949,3.971438407897949,33.65402954061155
2025-05-24,16.109375,22.868080139160156,-6.758705139160156,6.758705139160156,41.955104646580985
2025-05-25,15.21484375,20.924283981323242,-5.709440231323242,5.709440231323242,37.525460827182286
2025-05-26,14.57421875,14.163992881774902,0.41022586822509766,0.41022586822509766,2.8147365924852585
2025-05-27,10.80859375,12.124670028686523,-1.3160762786865234,1.3160762786865234,12.17620265065956
2025-05-28,7.69921875,13.057969093322754,-5.358750343322754,5.358750343322754,69.60122211520168
2025-05-29,12.7890625,14.892403602600098,-2.1033411026000977,2.1033411026000977,16.446405689237174
2025-05-30,13.609375,16.845230102539062,-3.2358551025390625,3.2358551025390625,23.776662062284732
2025-05-31,16.671875,21.15535545349121,-4.483480453491211,4.483480453491211,26.892478821315603
2025-06-01,17.265625,20.904550552368164,-3.638925552368164,3.638925552368164,21.076129896069006
2025-06-02,11.390625,13.732999801635742,-2.342374801635742,2.342374801635742,20.56405861518347
2025-06-03,11.7265625,11.685761451721191,0.040801048278808594,0.040801048278808594,0.3479369873209527
2025-06-04,11.234375,12.472550392150879,-1.238175392150879,1.238175392150879,11.021310861982789
2025-06-05,10.44921875,13.494580268859863,-3.0453615188598633,3.0453615188598633,29.144394348714954
2025-06-06,13.23046875,16.422008514404297,-3.191539764404297,3.191539764404297,24.12265071412755
2025-06-07,17.609375,22.421424865722656,-4.812049865722656,4.812049865722656,27.32663632708518
2025-06-08,15.859375,21.909116744995117,-6.049741744995117,6.049741744995117,38.14615484528941
2025-06-09,11.43359375,14.177505493164062,-2.7439117431640625,2.7439117431640625,23.998681457123332
2025-06-10,9.70703125,11.616853713989258,-1.9098224639892578,1.9098224639892578,19.674629810110662
2025-06-11,11.69921875,12.121232986450195,-0.4220142364501953,0.4220142364501953,3.6072001512938234
2025-06-12,11.1328125,13.579864501953125,-2.447052001953125,2.447052001953125,21.980537280701753
2025-06-13,12.66796875,16.361454010009766,-3.6934852600097656,3.6934852600097656,29.156097026287387
2025-06-14,17.33203125,22.10836410522461,-4.776332855224609,4.776332855224609,27.557836622436334
