model,lookback_days,window_id,split_idx_global,status,error_message,train_start,train_end,test_start,test_end,n_train,n_test,n_train_eval,train_eval_start,train_eval_end,generalization_gap_RMSE,model_hyperparams_json,feature_columns_json,RMSE,MAE,MAPE,Accuracy,Bias,ErrorPct,ErrorStd,train_RMSE,train_MAE,train_MAPE,train_Accuracy,train_Bias,train_ErrorPct,train_ErrorStd
Ensemble_InverseRMSE,45,1,1,ok,,2025-01-01,2025-02-14,2025-02-15,2025-03-16,45,30,45,2025-01-01,2025-02-14,0.2803537717321398,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],2.5224626085196524,1.9938290118488597,16.434420604667864,83.56557939533214,0.18918954809896615,19.941031645648362,2.515357812771352,2.2421088367875126,1.6360682841519587,13.678613065689447,86.32138693431055,-0.14143433667629285,18.330986912928054,2.235434746748836
Ensemble_InverseRMSE,45,2,2,ok,,2025-01-01,2025-03-16,2025-03-17,2025-04-15,75,30,75,2025-01-01,2025-03-16,1.4217939345603274,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],3.781004536113786,2.890760846334905,16.868397475883874,83.13160252411612,-2.5180497553735495,24.84140746090807,2.820535539853422,2.3592106015534586,1.8036304081853298,14.784526767828183,85.21547323217182,-0.2032021147734513,19.028049866973497,2.343301907681573
Ensemble_InverseRMSE,45,3,3,ok,,2025-01-01,2025-04-15,2025-04-16,2025-05-15,105,30,105,2025-01-01,2025-04-15,1.5102882581934294,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],3.8148306439127113,2.646380167105349,17.263448101597394,82.73655189840261,0.1694078711056407,22.904372738910222,3.8110672802960237,2.304542385719282,1.770798015805144,13.853500687453632,86.14649931254637,-0.1514249934639329,17.452210985903335,2.2953808486900833
Ensemble_InverseRMSE,45,4,4,ok,,2025-01-01,2025-05-15,2025-05-16,2025-06-14,135,30,135,2025-01-01,2025-05-15,0.6146922961923655,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],3.5711587416496604,3.2311814057990556,27.207525375615603,72.7924746243844,3.1518825172360305,26.676878840452673,1.6789316113536765,2.956466445457295,2.1926989846637475,15.931039642844429,84.06896035715556,-0.31806307306512704,21.160433407337536,2.9217258672486275
Ensemble_InverseRMSE,45,5,5,ok,,2025-01-01,2025-06-14,2025-06-15,2025-07-14,165,30,165,2025-01-01,2025-06-14,-0.9181650148414713,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],1.8801431944254032,1.437888927666511,11.82944886132309,88.17055113867691,0.31158137370749134,14.896832490650052,1.854145484880491,2.7983082092668745,2.0569648909906473,15.344290406638066,84.65570959336195,-0.06524529810206728,20.18207129248892,2.7967859053787167
Ensemble_InverseRMSE,45,6,6,ok,,2025-01-01,2025-07-14,2025-07-15,2025-08-13,195,30,195,2025-01-01,2025-07-14,-1.214644358766116,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],1.6379777638902457,1.2923851066499314,9.107340039017297,90.8926599609827,-1.0171717990014983,12.410636359461225,1.2838740928591656,2.8526221226563617,2.113276337007591,15.702695163677646,84.29730483632235,-0.19411032909090928,20.861805998380543,2.8408679899213487
Ensemble_InverseRMSE,45,7,7,ok,,2025-01-01,2025-08-13,2025-08-14,2025-09-12,225,30,225,2025-01-01,2025-08-13,2.076009877358562,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],4.689955238259549,3.218596264035191,18.032803125678427,81.96719687432157,-2.7725905853481945,30.654606617786822,3.7826474304271005,2.6139453609009875,1.9263725908285303,14.496876974580706,85.5031230254193,-0.05506304750603758,19.205402906501565,2.6129534406962924
Ensemble_InverseRMSE,45,8,8,ok,,2025-01-01,2025-09-12,2025-09-13,2025-10-12,255,30,255,2025-01-01,2025-09-12,-0.3757987478669871,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],2.4185445626570305,2.0126584344797753,14.866597935310159,85.13340206468985,-0.1760007271134081,17.26439959958917,2.4121321575762464,2.7943433105240176,2.011918182274805,14.847035407445652,85.15296459255435,-0.038362460909965,20.23543214367415,2.7938183037728184
Ensemble_InverseRMSE,45,9,9,ok,,2025-01-01,2025-10-12,2025-10-13,2025-11-11,285,30,285,2025-01-01,2025-10-12,-0.4184013525416326,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],2.296996220726953,1.9973612397029867,15.579402526299024,84.42059747370098,0.48251589352012786,16.563787851218276,2.245744876546394,2.7153975732685858,1.9586386337080368,14.469046401421412,85.53095359857858,-0.048335692807445076,19.633854313034636,2.7144879292480146
Ensemble_InverseRMSE,45,10,10,ok,,2025-01-01,2025-10-13,2025-10-14,2025-11-12,286,30,286,2025-01-01,2025-10-13,-0.4008662866341721,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""Prophet"", ""ARIMA""]}",[],2.3078575863183435,1.9836409629230407,15.514715569181305,84.4852844308187,0.39309563330641023,16.704849309562288,2.2741333430127977,2.7087238729525156,1.9536225807597707,14.421256955918091,85.5787430440819,-0.04935215126269614,19.598345252654465,2.707934911079121
