model,avg_RMSE,avg_MAE,avg_MAPE,avg_Accuracy,avg_Bias,avg_ErrorPct,avg_ErrorStd,lookback_days,window_id,split_idx_global,test_end,latest_RMSE,latest_MAE,latest_MAPE,latest_Accuracy,latest_Bias,latest_ErrorPct,latest_ErrorStd,rmse_trend_slope,rmse_trend_delta,latest_rmse_rank,avg_rmse_rank,final_score
Prophet,2.9446813391292936,2.3849859301287166,17.218186665700053,82.78181333429994,-0.021537151946094044,20.761061847428913,2.1956784744817557,45,10,10,2025-11-12,1.73069656212106,1.4278360539747832,11.206046917564882,88.79395308243512,0.17525312927525843,12.527213742391583,1.721800491002626,-0.18299410305174743,-0.8008298398180558,1.0,2.0,2.0
XGBoost,2.762956590101654,2.109949909845988,14.803851715815707,85.19614828418429,-0.06343203544616702,19.401956033069425,2.3988996883087013,45,10,10,2025-11-12,2.019045128939071,1.5915438969930014,12.626025277362004,87.373974722638,0.8778765996297201,14.614352648136306,1.8182067837611733,-0.11716436515388501,-0.320283422522071,3.0,1.0,3.5
Ensemble_InverseRMSE,12415785937.791534,3254197896.3088956,26319372728.965103,-26319372628.965103,3254197894.537253,81572395506.71329,11981733451.692211,45,10,10,2025-11-12,1.9667285469694724,1.6466288729429464,13.340991861435228,86.65900813856477,0.5708731046479834,14.235672168294533,1.8820534200320207,-5267303124.081181,-0.2780532823477333,2.0,4.0,4.0
LinearRegression,55193066105.80762,14466193318.263056,116999993870.90361,-116999993770.90361,14466193316.373861,362621475605.8349,53263531586.05008,45,10,10,2025-11-12,2.2061865584033136,1.7910812377929688,14.894380108817199,85.1056198911828,0.8804143269856771,15.968929029845949,2.0229013182352262,-23415240164.923794,-0.8774670630091035,4.0,5.0,6.5
ARIMA,3.5248039061078402,2.8175010708815056,19.87841966424474,80.12158033575527,-0.4220129594746478,24.793921832715803,3.3230003430669983,45,10,10,2025-11-12,3.349234625495934,2.8662179661787004,22.28520981720486,77.71479018279514,0.6438131301576819,24.242596273252193,3.286773072491842,-0.06307911789532311,-0.042694423460752695,5.0,3.0,6.5
