date,actual,prediction,error,abs_error,ape
2025-09-13,18.23046875,16.96733856201172,1.2631301879882812,1.2631301879882812,6.928676411506321
2025-09-14,15.44140625,17.05632781982422,-1.6149215698242188,1.6149215698242188,10.458384059575005
2025-09-15,10.828125,13.989250183105469,-3.1611251831054688,3.1611251831054688,29.19365248466811
2025-09-16,11.87890625,11.824142456054688,0.0547637939453125,0.0547637939453125,0.4610171407431766
2025-09-17,9.30859375,12.187141418457031,-2.8785476684570312,2.8785476684570312,30.923550278010907
2025-09-18,12.50390625,13.511985778808594,-1.0080795288085938,1.0080795288085938,8.062116818962824
2025-09-19,16.0859375,14.964729309082031,1.1212081909179688,1.1212081909179688,6.970114057187955
2025-09-20,18.859375,18.913604736328125,-0.054229736328125,0.054229736328125,0.28754789768019884
2025-09-21,18.55859375,19.651275634765625,-1.092681884765625,1.092681884765625,5.887740738791834
2025-09-22,10.22265625,13.546638488769531,-3.3239822387695312,3.3239822387695312,32.51583695548338
2025-09-23,9.7109375,12.760910034179688,-3.0499725341796875,3.0499725341796875,31.407601317377313
2025-09-24,9.390625,12.732536315917969,-3.3419113159179688,3.3419113159179688,35.58774113456739
2025-09-25,9.78515625,14.590461730957031,-4.805305480957031,4.805305480957031,49.1081119011976
2025-09-26,15.32421875,15.540542602539062,-0.2163238525390625,0.2163238525390625,1.4116468582717308
2025-09-27,18.71484375,18.865150451660156,-0.15030670166015625,0.15030670166015625,0.8031416327489043
2025-09-28,17.06640625,19.40558624267578,-2.3391799926757812,2.3391799926757812,13.706341911764705
2025-09-29,11.71484375,15.010459899902344,-3.2956161499023438,3.2956161499023438,28.131968468656222
2025-09-30,11.19140625,13.942138671875,-2.750732421875,2.750732421875,24.57897033158813
2025-10-01,9.77734375,12.890335083007812,-3.1129913330078125,3.1129913330078125,31.83882466040751
2025-10-02,10.85546875,13.979354858398438,-3.1238861083984375,3.1238861083984375,28.777072463116227
2025-10-03,14.015625,14.830558776855469,-0.8149337768554688,0.8149337768554688,5.814466189381271
2025-10-04,20.60546875,18.222328186035156,2.3831405639648438,2.3831405639648438,11.565573163507109
2025-10-05,18.5234375,18.9931640625,-0.4697265625,0.4697265625,2.535849852382961
2025-10-06,10.6640625,13.990005493164062,-3.3259429931640625,3.3259429931640625,31.188329899267398
2025-10-07,11.9296875,12.707275390625,-0.777587890625,0.777587890625,6.518091028159791
2025-10-08,12.04296875,12.676986694335938,-0.6340179443359375,0.6340179443359375,5.2646316493675
2025-10-09,12.76171875,14.050872802734375,-1.289154052734375,1.289154052734375,10.101727502295683
2025-10-10,15.87890625,14.953582763671875,0.925323486328125,0.925323486328125,5.827375461254613
2025-10-11,21.76171875,18.18962860107422,3.5720901489257812,3.5720901489257812,16.414558932417876
2025-10-12,16.6328125,18.857406616210938,-2.2245941162109375,2.2245941162109375,13.374732121888211
