model,avg_RMSE,avg_MAE,avg_MAPE,avg_Accuracy,avg_Bias,avg_ErrorPct,avg_ErrorStd,lookback_days,window_id,split_idx_global,test_end,latest_RMSE,latest_MAE,latest_MAPE,latest_Accuracy,latest_Bias,latest_ErrorPct,latest_ErrorStd,rmse_trend_slope,rmse_trend_delta,latest_rmse_rank,avg_rmse_rank,final_score
Prophet,2.477764195390138,2.042232168811427,15.315793758522187,84.68420624147782,0.1874559487596883,17.800912804266915,1.858916527525217,45,19,19,2025-11-12,1.2268981637525753,1.0700635773300735,9.205894120697684,90.79410587930232,0.7710431788064197,9.178814801672505,0.9543435024327104,-0.06081295714181861,-1.6468382378117634,1.0,2.0,2.0
SARIMA,2.2979224330873467,1.8327153248578762,14.253980183948586,85.74601981605142,0.6458261512879606,16.461615419540223,1.890678672119729,45,19,19,2025-11-12,1.3892284697396287,1.1460941425854134,10.190165705607436,89.80983429439256,1.0136737427467606,10.39325937366265,0.9499585698339085,-0.07668438491148118,-1.0874563321524886,2.0,1.0,2.5
XGBoost,2.49986060894893,1.9738167210629112,14.762482815548202,85.2375171844518,0.24126151809118745,17.781486521036413,2.2048285651031527,45,19,19,2025-11-12,1.4812685282509805,1.3504627772739954,11.026933689450765,88.97306631054923,1.1359754289899553,11.08184028149191,0.9506399305299104,-0.043883216555930527,-0.9843822517110319,3.0,3.0,4.5
LinearRegression,5.391811048711315,4.27315315466729,31.55396695013066,68.44603304986934,-0.5590534848563796,38.22696378081991,4.721608610831565,45,19,19,2025-11-12,1.5857011275303994,1.3551006370264658,11.649150557986092,88.35084944201391,1.3035025078379299,11.863133722433416,0.9029558560147929,-0.22213550983206545,-1.3764721727974747,4.0,6.0,7.0
XGBoost_Aggressive,2.7234224768450526,2.183526039123535,16.149546316980235,83.85045368301977,0.32375884235353397,19.405421526096493,2.3592701723085523,45,19,19,2025-11-12,2.404484728784743,1.8500356674194336,15.693261882505109,84.30673811749489,1.4312914439610072,17.98871387292723,1.932084784217052,-0.06436636045656201,-0.2476458023408208,5.0,4.0,7.0
ARIMA,3.011495228728901,2.5622188434049433,19.164212480712774,80.83578751928722,0.10203444185790303,21.389013342120965,2.7015343142173864,45,19,19,2025-11-12,2.971955653897431,2.570146002579727,20.859441936455095,79.1405580635449,0.7455089275714304,22.234144081259956,2.876931846193824,-0.027175390568625737,1.5790427015636403,6.0,5.0,8.5
