date,actual,prediction,error,abs_error,ape
2025-07-15,11.79296875,10.517828218808209,1.2751405311917914,1.2751405311917914,10.812718648065538
2025-07-16,11.625,11.30415857165213,0.32084142834787066,0.32084142834787066,2.759926265358027
2025-07-17,11.20703125,11.858332523596935,-0.6513012735969355,0.6513012735969355,5.8115415141448405
2025-07-18,12.76953125,12.910033134459125,-0.14050188445912504,0.14050188445912504,1.1002900710167027
2025-07-19,16.83984375,14.449439026997041,2.390404723002959,2.390404723002959,14.194934100875841
2025-07-20,15.55859375,13.623367580593857,1.9352261694061426,1.9352261694061426,12.438310302987007
2025-07-21,10.421875,11.541453286228556,-1.1195782862285562,1.1195782862285562,10.742580257665306
2025-07-22,12.03125,11.354236111822535,0.6770138881774646,0.6770138881774646,5.62712842121529
2025-07-23,12.75390625,11.662000186133849,1.0919060638661513,1.0919060638661513,8.561346166913776
2025-07-24,10.875,11.95588099325023,-1.0808809932502292,1.0808809932502292,9.93913557011705
2025-07-25,12.4609375,12.855428789725023,-0.394491289725023,0.394491289725023,3.1658235162885857
2025-07-26,17.00390625,14.27814709912821,2.7257591508717898,2.7257591508717898,16.030193949533153
2025-07-27,14.58203125,13.44731704844114,1.1347142015588592,1.1347142015588592,7.781592167132814
2025-07-28,12.27734375,11.406724525973393,0.8706192240266066,0.8706192240266066,7.0912669853901145
2025-07-29,11.1640625,11.220026764615486,-0.055964264615486314,0.055964264615486314,0.5012894241275191
2025-07-30,11.828125,11.508437341757876,0.319687658242124,0.319687658242124,2.7027754461685514
2025-07-31,12.734375,11.794448322026913,0.9399266779730873,0.9399266779730873,7.381019311690501
2025-08-01,14.0546875,12.659343234271361,1.3953442657286388,1.3953442657286388,9.927963647207658
2025-08-02,18.59375,14.040167725382464,4.553582274617536,4.553582274617536,24.489854250043894
2025-08-03,15.4609375,13.229743618642917,2.2311938813570826,2.2311938813570826,14.43116810579619
2025-08-04,13.875,11.257268651808534,2.617731348191466,2.617731348191466,18.866532239217772
2025-08-05,12.921875,11.071304645049274,1.850570354950726,1.850570354950726,14.321221610259549
2025-08-06,11.60546875,11.354187737002977,0.25128101299702266,0.25128101299702266,2.165194861233181
2025-08-07,13.20703125,11.625801413779627,1.5812298362203734,1.5812298362203734,11.972636441065236
2025-08-08,14.25390625,12.466364779362653,1.787541470637347,1.787541470637347,12.540712975696378
2025-08-09,16.66015625,13.796946310934757,2.863209939065243,2.863209939065243,17.185972905057493
2025-08-10,12.44921875,13.016302409023854,-0.5670836590238544,0.5670836590238544,4.5551746692848045
2025-08-11,12.37890625,11.10310368420528,1.27580256579472,1.27580256579472,10.306262443781899
2025-08-12,10.80859375,10.926991713827292,-0.11839796382729162,0.11839796382729162,1.0954058091719066
2025-08-13,11.75,11.195373081453553,0.5546269185464467,0.5546269185464467,4.720229094012312
