model,lookback_days,window_id,split_idx_global,status,error_message,train_start,train_end,test_start,test_end,n_train,n_test,n_train_eval,train_eval_start,train_eval_end,generalization_gap_RMSE,model_hyperparams_json,feature_columns_json,RMSE,MAE,MAPE,Accuracy,Bias,ErrorPct,ErrorStd,train_RMSE,train_MAE,train_MAPE,train_Accuracy,train_Bias,train_ErrorPct,train_ErrorStd
Ensemble_InverseRMSE,45,1,1,ok,,2025-01-01,2025-02-14,2025-02-15,2025-03-16,45,30,45,2025-01-01,2025-02-14,0.8144359440568147,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],2.2447818293172057,1.8346538885900543,14.276498487269345,85.72350151273065,-0.12539944986160792,17.745858885995883,2.241276520023156,1.430345885260391,1.0918843251190322,9.170523356122715,90.82947664387729,-0.07071694530141137,11.642496959288255,1.4270088400496421
Ensemble_InverseRMSE,45,2,2,ok,,2025-01-01,2025-03-16,2025-03-17,2025-04-15,75,30,75,2025-01-01,2025-03-16,124157859352.7101,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],124157859354.2531,32541978944.72572,263193727155.78467,-263193727055.78467,32541978944.527046,815723954899.8783,119817334496.32591,1.5429940174278678,1.1844234061714027,9.666230772995766,90.33376922700423,-0.09723865164903032,12.40023051028648,1.5353813558661362
Ensemble_InverseRMSE,45,3,3,ok,,2025-01-01,2025-04-15,2025-04-16,2025-05-15,105,30,105,2025-01-01,2025-04-15,2.4722081341406374,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],3.9040780011807095,2.604264698311761,16.46133378678222,83.53866621321778,-0.09601719742853938,23.440216902815834,3.9028970953768605,1.4318698670400718,1.1002225342242884,8.607443738811678,91.39255626118833,-0.09407050334539088,10.843463428367901,1.4261785213054177
Ensemble_InverseRMSE,45,4,4,ok,,2025-01-01,2025-05-15,2025-05-16,2025-06-14,135,30,135,2025-01-01,2025-05-15,1.4842585450481045,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],3.388643907858873,3.1030112731740953,25.28041596676228,74.71958403323772,3.002920029656861,25.313476522085544,1.5701524861473461,1.9043853628107685,1.4124067669317317,10.26199240557705,89.73800759442295,-0.2048315606053088,13.630274530570201,1.8820125330122555
Ensemble_InverseRMSE,45,5,5,ok,,2025-01-01,2025-06-14,2025-06-15,2025-07-14,165,30,165,2025-01-01,2025-06-14,0.12118872235009581,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],1.8977038720297648,1.3926609349342116,11.420208301744312,88.57979169825569,0.358996323088918,15.035970016701325,1.863438119693112,1.776515149679669,1.3059031695570964,9.741827143730218,90.2581728562698,-0.041400105480885484,12.812566363271795,1.7755491658153542
Ensemble_InverseRMSE,45,6,6,ok,,2025-01-01,2025-07-14,2025-07-15,2025-08-13,195,30,195,2025-01-01,2025-07-14,-0.27184383864526884,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],1.5585054613973592,1.232881464068746,8.78313174880966,91.21686825119033,-0.8456451909161014,11.808490305569858,1.3091308125186976,1.830349300042628,1.3559687181731386,10.076161669493873,89.92383833050613,-0.12441005963705719,13.385549210057235,1.8228158182010115
Ensemble_InverseRMSE,45,7,7,ok,,2025-01-01,2025-08-13,2025-08-14,2025-09-12,225,30,225,2025-01-01,2025-08-13,2.6317844482191295,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],4.295590095516891,2.890342468397419,16.29405782934861,83.70594217065138,-2.417016269960894,28.076946981310247,3.5510740092888997,1.6638056472977616,1.2261837422085198,9.22850402883032,90.77149597116968,-0.03499034328178416,12.224225509183698,1.663175519581886
Ensemble_InverseRMSE,45,8,8,ok,,2025-01-01,2025-09-12,2025-09-13,2025-10-12,255,30,255,2025-01-01,2025-09-12,0.6496236627126462,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],2.412237426557641,2.004794956093475,14.67818974031056,85.32181025968944,-0.27016893498919,17.2193771015008,2.397060313937102,1.7626137638449948,1.26922145992373,9.367598142015751,90.63240185798425,-0.024145535424560327,12.763813547459751,1.7622834006853259
Ensemble_InverseRMSE,45,9,9,ok,,2025-01-01,2025-10-12,2025-10-13,2025-11-11,285,30,285,2025-01-01,2025-10-12,0.26874240914370295,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],1.9939768424589301,1.6539953908572613,13.331554240518711,86.66844575948129,0.6669407899701426,14.378695576729841,1.879131084021678,1.7252344333152272,1.2446625348471725,9.197032233649871,90.80296776635012,-0.03059231680801298,12.473974101467755,1.724659025976835
Ensemble_InverseRMSE,45,10,10,ok,,2025-01-01,2025-10-13,2025-10-14,2025-11-12,286,30,286,2025-01-01,2025-10-13,0.24428592941515714,"{""weighting"": ""inverse_historical_rmse"", ""members"": [""XGBoost"", ""LinearRegression"", ""Prophet"", ""ARIMA""]}",[],1.9667285469694724,1.6466288729429464,13.340991861435228,86.65900813856477,0.5708731046479834,14.235672168294533,1.8820534200320207,1.7224426175543153,1.2424780177932389,9.17404726869181,90.8259527313082,-0.0313208785338224,12.461928914647746,1.7219426632536285
