date,actual,prediction,error,abs_error,ape
2025-03-17,11.1328125,13.226740547373101,-2.093928047373101,2.093928047373101,18.808616846579433
2025-03-18,15.32421875,8.582519451353368,6.7416992986466315,6.7416992986466315,43.99375530088039
2025-03-19,11.4296875,8.003889840731901,3.425797659268099,3.425797659268099,29.972802487102985
2025-03-20,11.41796875,10.110437587771205,1.3075311622287948,1.3075311622287948,11.45152163977323
2025-03-21,17.328125,12.589316392035332,4.738808607964668,4.738808607964668,27.347497827749205
2025-03-22,19.71875,13.888676235734994,5.830073764265006,5.830073764265006,29.566142703087188
2025-03-23,18.00390625,13.771984913620441,4.231921336379559,4.231921336379559,23.50557305517828
2025-03-24,9.1953125,12.899203813387427,-3.7038913133874267,3.7038913133874267,40.28021139452767
2025-03-25,12.94140625,12.079007473481877,0.8623987765181234,0.8623987765181234,6.663872224226972
2025-03-26,13.65234375,11.751094420040985,1.9012493299590147,1.9012493299590147,13.926175349628261
2025-03-27,14.77734375,11.893484808842926,2.883858941157074,2.883858941157074,19.51540811356624
2025-03-28,15.93359375,12.228644453284442,3.704949296715558,3.704949296715558,23.252439812679157
2025-03-29,21.890625,12.486981966665555,9.403643033334445,9.403643033334445,42.95739858197034
2025-03-30,19.109375,12.555294057699664,6.554080942300336,6.554080942300336,34.297725290860306
2025-03-31,11.83203125,12.474868065102115,-0.6428368151021147,0.6428368151021147,5.433021613276373
2025-04-01,11.05859375,12.353403339660241,-1.2948095896602414,1.2948095896602414,11.708627868351176
2025-04-02,12.88671875,12.276506363690519,0.610212386309481,0.610212386309481,4.735203725226649
2025-04-03,15.1796875,12.268766298147185,2.9109212018528154,2.9109212018528154,19.17642376928257
2025-04-04,15.9609375,12.30551814119864,3.6554193588013604,3.6554193588013604,22.90228477369428
2025-04-05,22.37890625,12.34739916681448,10.03150708318552,10.03150708318552,44.82572548953558
2025-04-06,18.0703125,12.368678037928738,5.701634462071262,5.701634462071262,31.552495077610093
2025-04-07,10.953125,12.366020825847995,-1.4128958258479951,1.4128958258479951,12.899476869368288
2025-04-08,12.00390625,12.350968624208818,-0.3470623742088179,0.3470623742088179,2.8912452911635986
2025-04-09,12.2734375,12.337197469669077,-0.06375996966907671,0.06375996966907671,0.5194956153814015
2025-04-10,11.3203125,12.33192284460495,-1.01161034460495,1.01161034460495,8.936240449236275
2025-04-11,16.63671875,12.334548654528604,4.302170095471396,4.302170095471396,25.85948683824084
2025-04-12,23.734375,12.340281058714845,11.394093941285155,11.394093941285155,48.006715749983535
2025-04-13,25.21484375,12.344589018663822,12.870254731336178,12.870254731336178,51.042373527839835
2025-04-14,14.3359375,12.345644961572624,1.9902925384273757,1.9902925384273757,13.88323950510649
2025-04-15,10.921875,12.344219149210666,-1.4223441492106659,1.4223441492106659,13.02289349778006
